id_str,feat_pca_0,feat_pca_1,feat_pca_2,feat_pca_3,feat_pca_4,feat_pca_5,feat_pca_6,feat_pca_7,feat_pca_8,feat_pca_9,feat_pca_10,feat_pca_11,feat_pca_12,feat_pca_13,feat_pca_14,feat_pca_15,feat_pca_16,feat_pca_17,feat_pca_18,feat_pca_19,feat_pca_20,feat_pca_21,feat_pca_22,feat_pca_23,feat_pca_24,feat_pca_25,feat_pca_26,feat_pca_27,feat_pca_28,feat_pca_29,feat_pca_30,feat_pca_31,feat_pca_32,feat_pca_33,feat_pca_34,feat_pca_35,feat_pca_36,feat_pca_37,feat_pca_38,feat_pca_39,label,label2
102018669_-605783133510521407,-7.333761293,1.017115814,1.481696552,-0.214759607,2.576992279,2.134920564,4.350284349,-1.536204157,-1.588318148,1.337886861,-1.058953329,-0.425460907,0.116111189,-0.072188517,-0.459639905,1.91535349,-1.117689068,-0.780064418,-0.34097925,-1.467840575,-0.350759717,-0.373448858,1.330181352,0.404425074,0.493872844,0.069172784,0.398908072,0.336283555,-0.111335664,0.261665866,0.878407211,-0.681020415,-0.097946272,0.456857322,-0.152620939,0.470508849,-0.448262689,0.464779451,-0.428657933,-0.154201261,0,1
102018669_-606240564511380272,2.842559678,6.66968788,0.294559408,-1.425235489,-1.709681483,-2.529679907,-1.070356267,1.832478698,-1.066831691,0.795502457,0.844801987,1.55448095,-0.160586686,-0.100390881,0.282252367,-0.10230433,-0.272307137,-0.373275174,-1.526110595,2.04336749,-0.819659375,-0.344254865,0.394666449,0.232858028,-0.261222666,0.921982179,0.371473376,-0.006602668,-0.514761588,0.749434568,-0.910507914,0.071001788,0.756914653,-0.008801685,-0.433318912,-0.330598252,0.583535285,0.734119229,-0.069113391,-0.767386749,0,1
102018669_-606650444510824930,4.620213049,6.110194403,-1.980337135,-2.177249049,-7.698922822,-4.74734715,1.637278336,-4.527506998,0.878391605,-2.0479072,-1.7647076,1.5577113,-4.352451404,-5.897572247,5.372482504,-1.567493844,-0.766194914,-0.890632881,2.08737037,-0.419829757,1.68608409,-2.024877847,2.296488243,3.53594836,-2.059410092,0.453633544,2.213912055,-2.892556524,2.18162231,-1.602302123,-0.164485173,0.73461181,1.026672396,1.973420951,0.88307525,-1.71584072,-1.086958579,0.657110227,0.385917736,-1.039570854,0,1
102018669_-607000407509212555,-1.224658873,-1.423578927,4.436755115,-3.252812203,2.910070718,5.48716837,2.729359853,-0.771291421,-2.158279098,1.758376944,-1.686230835,0.814509069,0.188693689,-1.602863518,-0.799155637,0.909493012,-0.173660099,-0.557460084,0.672340692,-0.93085185,-0.566822057,-0.521093564,1.284630816,0.676911003,1.587879939,0.323683329,-0.119905544,0.01943966,-0.095811314,0.676651407,0.35407567,-0.617875892,-0.650659978,-0.03099118,0.030744289,0.504322518,0.521867056,0.316517346,0.240662228,-0.432892725,0,1
102018670_-614679771507771124,2.529395706,4.69477418,6.31664741,6.500872723,-3.183687033,1.542847857,-6.247126864,4.159779213,4.10232568,-1.3875622,2.419747626,3.27124567,-4.510024316,0.441587449,-4.856864956,-0.258101095,0.184390606,1.443900071,-3.243634854,-5.074588083,2.12614205,-0.725249575,1.325414087,-0.215606259,-0.46563521,-0.632917987,-1.403495656,1.52633675,0.71846189,1.410127169,-0.492274931,-0.311909861,-0.413414402,1.562930326,0.267334555,0.180115331,0.461117852,0.583426444,1.501405816,1.816069668,0,1
102019122_-563542928503048042,-6.319104851,-0.304552716,1.220739904,-1.130471156,0.830292049,4.659304893,2.991235954,-0.489442862,1.435576717,0.055016081,-1.383806837,-1.693859742,0.276660944,-3.191660092,0.06505381,1.965971889,-0.313575707,-0.172457198,-0.616503983,-1.198142141,-0.606123175,-0.93260479,0.708586434,-1.254574678,1.68588244,-0.334378979,0.181059294,-1.68404408,-0.030843957,0.520825105,-0.772396308,-1.424019856,-0.164822419,-1.305966609,-0.488530207,-0.56289315,0.589273469,0.227737915,-0.65232878,-0.390542358,0,1
102019122_-563544682505972802,-2.63133086,4.386109329,0.275759808,0.806322235,0.212256577,-6.996087134,-1.479659128,-3.083121599,-0.689328835,-0.065156923,-1.456693737,-0.871181105,-1.908961833,3.138654054,2.023345241,0.326031713,1.241032877,0.901295955,-0.660843972,0.308226749,1.067977946,1.758398423,0.242942568,0.873057881,1.010667352,-1.087991093,0.314501406,0.308720938,-0.470012566,0.202689671,-0.581149404,-0.357348008,-0.008348387,-0.495574763,0.824557228,-0.659793972,0.215106295,0.193683385,-0.07163879,-0.980615201,0,1
102019123_-563954309504687851,3.286419289,3.781374729,-10.98786016,-4.048464735,-7.218249089,-2.198455794,0.749356934,-1.861355349,2.277504485,2.006136869,0.161509839,2.90280655,-1.919280492,-0.1413288,0.341905309,-2.207505794,-2.323134768,-0.69987837,0.395649432,2.016734696,-0.194079286,0.208179705,0.696655534,1.196554846,-1.199930447,0.335321605,0.332243699,-0.761812868,-0.02541516,-0.367083512,0.023273419,-0.084377646,0.0089714,0.569552374,-0.127405886,1.304868565,-0.287298095,0.998691831,-0.554774695,-0.120415454,0,1
102019123_-564667438505382529,-6.972216394,0.425030151,-1.053941493,0.943676036,3.943171012,2.693352628,1.128494299,-0.036526585,1.983541172,1.242779771,-3.662910099,-2.363408011,-1.113054639,-1.286349086,-0.37665675,1.598416755,-0.029796659,0.048748091,-1.191330534,-0.950284298,-0.483745208,-0.717664036,-0.016768451,-1.424978511,1.35591521,0.148147619,0.482422878,-1.931689006,0.097635243,0.171786378,-0.156481679,-0.965836615,-0.096969551,-0.228587869,0.447398387,-0.640045492,-0.368672054,0.542626087,-0.923081913,-0.498305595,1,0
102019123_-564695376504229264,2.623873541,6.42856581,2.067095995,0.481669795,0.149885988,-5.409261709,0.211660949,0.339750077,-0.006349775,-0.587495407,-4.0167038,3.42935588,-3.301533608,-3.347092793,3.069465511,-1.588659289,1.6673924,-0.64227355,1.982407287,-1.34076928,2.318714432,0.22130675,1.19106949,0.874560389,1.33965489,0.124899618,0.204870792,0.479576008,0.027905127,0.81543462,-0.734028123,0.980983489,2.031241463,-0.446503662,1.442108053,-1.539401517,-0.449198716,-0.331057898,-0.120388604,-0.281956757,0,1
102019123_-565143132504523270,1.753593959,5.413777058,-5.937289276,-2.580609661,-1.85652519,-1.702799291,0.987048041,0.333323564,3.538840751,-3.384534827,-3.722046829,-0.746569042,-2.928547041,0.284506229,0.936642091,-0.206335085,-0.771256167,0.13625038,0.453426296,-0.576362099,-0.343327359,-0.575422805,0.482820369,-0.465443847,-0.506920774,1.10047844,0.719393008,-1.173992589,-0.864194731,-0.223998638,0.010048713,0.111849671,0.298174016,-0.2997909,-0.260395822,0.649555935,0.429813551,0.67513389,1.052186164,-0.553738343,0,1
102019123_-566201292503420992,-10.03411691,-0.392824436,-3.812034822,3.365140235,1.754116166,-0.589964856,3.635370404,-0.181160734,-0.404746381,-0.182557735,-3.781944929,-2.883353048,-0.063721676,-1.023471082,-0.977004096,0.378321665,0.804271056,-0.063684153,-0.401939283,-0.667902375,1.570814107,0.027603882,0.315736443,-0.943985872,0.980964474,0.052830244,-0.068064903,-0.952639426,0.777122437,0.102224815,0.633150769,-0.589661023,0.557626659,0.393504325,-0.083436569,-0.123138957,1.958840834,-0.234056985,0.273383232,0.622949394,0,1
102019123_-566218369503581965,-0.958277437,7.754666049,1.69201792,2.792717674,0.321195946,1.089801813,2.292600769,-1.735656686,1.806630782,-1.020944201,-1.005517099,0.53005627,-0.578035569,0.133142895,-2.200774036,-2.668383546,1.531852925,-1.1903762,0.36429218,1.458398006,0.418719578,0.363774545,3.299469784,-2.676486405,-0.47604743,-0.356872554,-0.940406662,-0.398983564,-1.62557264,-0.022461334,0.798359448,-0.477256001,0.084815005,0.603974975,1.78446391,-0.591017785,0.793098107,-0.585422468,-0.362033246,-0.967517088,0,1
102019123_-567073169504333603,-12.29883178,-3.089257438,-2.253012378,0.780671047,-2.08259812,-2.26431846,0.346476245,0.230856557,-1.555133403,0.935731567,2.281879166,-0.496631405,-0.023932147,-0.003572311,-0.113333387,-0.833046132,-0.09414189,-0.309384845,0.612756261,0.737548724,0.242129227,-0.813901945,-0.119580592,-0.58019709,-1.358178354,-0.223565063,0.146929733,1.018659943,0.045551107,-0.278444543,-0.194397714,0.783190693,0.374643765,-0.543418574,0.102934822,0.003347555,0.11099306,-0.116966317,0.468957824,0.109412467,0,1
102019123_-567245233502945885,-6.651556173,3.040862374,0.584205282,1.607167572,0.659288204,-0.956952739,7.721678825,-0.630444621,-1.619427354,-2.623889768,-1.032625018,0.826032933,-0.01948874,-1.020631423,-1.655863061,1.23191455,-1.522701937,0.054425933,0.93105858,-0.453989358,0.493437955,-0.052314158,-0.017317243,0.21970682,0.241772883,-0.919526843,-0.862016135,-0.566428857,0.019588199,0.392287903,0.722423673,-1.089869611,0.252934618,0.041933613,-1.710338769,-0.115167398,-0.031757626,-1.017797792,0.316721449,1.264014471,1,0
102019123_-567387909506090250,3.502734945,6.830914297,-8.56384288,-2.414612413,-0.875522637,-0.500032866,2.272235767,1.166059991,-0.847659517,-3.577585063,-0.628581568,-0.403289908,-3.816901738,-1.869502759,-0.444316227,-0.524699035,-2.664018217,-0.671423566,1.768321536,-0.569958504,0.489680532,1.292455204,-0.411130273,-1.359115801,-0.484476636,0.524332312,0.256438716,-0.250117934,-0.593628584,-0.254153391,-0.329597352,-0.363989724,-0.63758363,-0.60046736,-0.33818432,-0.375425106,0.25726457,0.090332142,0.58499114,0.245276504,0,1
102019123_-568223213507298177,2.888452786,6.344230446,3.149647266,-3.039639941,2.252721068,1.893790551,3.76948319,-1.811360011,1.961599236,-4.066806865,-0.050782952,4.223315704,-0.175121001,-0.801165686,-0.757154073,-1.508424348,0.056026939,0.065687846,0.453078211,0.239242501,-1.044254633,0.670548521,-0.358148641,-1.932448781,0.148306431,0.285944663,-0.668643069,0.176448969,0.195139814,0.782183651,0.267148692,-0.200653208,1.235771997,0.448844531,-0.415007343,-0.595778244,-0.108325669,0.246930107,0.188169742,-0.367210447,0,1
102019123_-568612980503420901,-6.761776653,2.438438543,-0.151666442,1.800836237,0.965474913,0.232551528,7.273497479,-2.496278919,1.042263757,-2.467976306,-1.156831073,1.132539127,-0.106088306,0.431881764,-2.19479514,0.728462017,-0.830856085,-0.2544247,0.299321631,-1.192331351,0.244536487,-0.215107679,0.301656815,-0.309890153,0.366400308,-0.414706386,-0.518999879,-1.160840511,0.095912194,0.235533651,-0.253750975,-1.036216598,0.638452101,-0.222198917,-1.201448761,-0.867108963,0.104478925,-0.786404466,0.175494613,0.764785609,0,1
102019123_-568841085503015688,5.927556317,7.966861299,-7.005771389,-0.761713874,-6.154023473,-4.676798458,-0.110198161,-4.843648717,4.800140872,-2.002799904,-1.83416806,-0.991031637,-0.029027761,-1.175849193,6.564808396,2.924054756,-4.000717024,0.342290174,-0.758843104,2.890541681,-0.419773281,-2.356905783,-1.685396958,2.505850063,-0.847801294,-0.512847937,-0.546847518,-0.339536823,0.327901961,-0.292557263,0.348082201,-0.252417713,-0.042723043,-0.218605402,-0.560181488,0.062234287,-0.817026525,1.034887785,-0.26185145,0.817766989,0,1
102019123_-569044726505615035,5.344359919,8.267914566,-2.043466086,0.97008543,-4.368509413,-0.539569405,5.081937009,-8.777482126,1.647241045,-5.138520827,4.28052496,0.535816802,-2.891035704,-1.033681419,1.493291656,-1.514141354,-2.648541712,-0.685964617,-0.498213534,2.549104842,-0.914184916,-1.250578109,-0.817641185,2.675087379,-0.831241561,1.315014039,0.423820245,0.740188952,0.592003264,0.855740604,0.050245094,-1.34980068,0.467746666,0.145134119,0.135782522,-1.20641014,-0.1109247,0.158723034,1.448186376,-1.31542022,0,1
102019123_-569082294506800884,-8.601118769,0.052214302,-0.327474768,1.881534773,-0.344336602,-0.167601691,6.936936582,-0.548229405,0.016306142,-2.506948832,-0.668756345,0.322438221,1.597346811,-2.36225555,-0.983270868,1.332812067,0.75820001,-1.327769265,0.691353559,-0.668960205,0.967872018,-0.055342218,0.292439695,0.041379996,1.173263264,-0.004899403,-0.304016709,-1.270557851,0.851474177,0.154784292,0.301326971,-0.051099553,-0.290271997,-0.376662878,-1.212900456,-0.044699638,0.283835286,-0.450597986,-0.255346686,0.168787685,0,1
102019123_-569083491504363673,-12.03499865,-2.022722107,-3.407804632,3.810072325,0.384950587,-1.676314253,3.67614668,-1.13093744,-2.775569281,2.228424652,0.108306129,-0.830592783,-1.044333116,-1.420792192,-1.111844861,-0.163022215,-1.06212788,0.23066158,0.738109795,0.42505768,0.887314062,-0.784480985,0.630747599,0.056934046,0.311501685,-0.097541866,0.160590399,0.353080665,0.765152942,0.307535918,0.813154058,0.467446903,0.605170043,0.794539774,-0.635184705,0.379809085,1.965038903,-1.17009418,0.394962764,0.52104552,0,1
102019123_-569310526503077052,-4.984840573,1.16069645,-4.309493919,-1.790825548,-0.046651375,-1.443919019,4.373331579,3.068032871,0.201846038,-0.879011502,-2.184425916,3.108511568,-3.664040606,-1.394837059,-0.194191394,-0.958316317,-1.683674946,0.625083191,0.522355385,0.464559082,-0.605361256,1.760731265,-1.007777597,0.75256485,1.215427596,-0.729543638,1.123570304,-0.065666486,-0.156547399,1.574285704,0.29685936,0.87298419,-1.419963713,0.65204971,-0.162927599,0.371118299,-0.901608824,-0.349665546,0.377947326,-0.241373165,0,1
102019123_-570066171504686424,-2.270202737,5.639097151,1.288496594,-0.089293115,0.457170125,-4.794622416,1.886445567,3.096625552,-3.603333467,-2.746149586,-0.700805423,0.713296602,-4.566380024,-0.926325173,-0.03345092,-1.237202297,-1.107937796,0.455859621,1.076774678,0.739814568,0.061344217,1.088620159,0.70490223,0.922958127,0.635753505,0.741947049,0.40497705,0.002896093,0.104544201,1.204938157,-0.136710181,0.110577965,-0.164277822,-0.321456797,-0.95597628,-0.750941872,-1.475058599,-0.386057567,-0.061354606,0.759251226,0,1
102019124_-572893989502570421,-9.498854698,0.361547885,-2.84675617,0.952889024,-0.568122709,-3.523004793,3.157023961,1.696527648,-2.491299919,-1.211721499,-0.131745124,-0.716448228,2.087639987,1.283724837,-0.920129408,-0.13940452,0.037343321,0.666223239,0.989823427,-0.260824219,0.105871098,0.482633233,0.345101607,0.062891068,-0.959053807,-1.065857962,-0.895026405,-0.227179295,0.993914777,0.445498481,-0.178962902,-0.244402617,-0.165698968,0.23828992,-0.31073324,-0.068327794,0.925515222,-0.054538105,0.383768616,0.149739732,1,0
102019124_-572938811505097033,1.164925384,6.777280159,1.316657828,0.563722444,1.814180636,-0.209217753,3.567916433,2.530701733,1.29474508,-3.575672646,-2.847677167,1.172052625,-5.092905116,-7.681071119,3.753601315,-2.689660695,1.510520887,-1.168805943,1.758718892,-1.494270479,0.772215967,0.368666239,0.614908078,1.08126076,-0.968682421,-0.546139376,0.233742325,-1.625309187,1.032338588,1.147507259,1.176925213,1.744363328,-0.691480082,-0.80048931,0.030962953,-0.394267617,-1.373749695,-1.447868316,-0.222601196,0.103563245,0,1
102019124_-573420294504324164,-5.058148296,4.091723683,-0.815832244,2.158453886,-0.372205154,0.145501547,8.110460757,-0.881837333,0.180557034,-3.705442623,-1.748970716,0.554380693,0.022625285,-0.958797065,-2.028377585,0.890694051,0.625317385,0.755077327,0.641735763,0.811715345,0.358072963,0.662263862,0.407527184,-1.486884609,0.752148143,-1.368654338,-0.887998632,-2.219843361,-0.337857365,0.589578157,-0.385655792,-1.286331198,-0.513223506,-1.217983328,-1.795039747,0.144472483,0.528800726,-1.029092949,0.342040035,0.38113523,0,1
102019124_-574366796504567359,-2.236497599,4.328989541,1.109644675,2.838918352,4.638138597,2.229267102,0.266022003,-1.66571234,5.037761404,-5.025067336,-3.976815658,-0.36700236,-1.330389299,-1.540768923,6.379062877,1.582848982,0.044883316,3.057573444,-0.054940191,1.836178651,-0.221866793,-1.200989874,-0.133965153,-0.821047289,-1.141795808,1.585334006,2.307408618,-0.383550763,1.427438438,1.368893274,1.286210441,1.151831063,-2.491427202,0.307213247,0.179276816,1.050946293,-0.891567114,-0.856877252,-1.086438542,0.459925719,0,1
102019124_-574630832503814037,2.958657275,2.652937978,0.069211076,-3.402932343,-7.282640956,-1.474042823,-0.642756003,-4.952567673,5.37910452,2.768931968,-0.188860894,0.646351369,1.475069517,0.908911341,1.381571991,1.922273557,0.308843952,1.241820643,-0.894406791,1.26154869,-1.138355552,0.028573447,-0.654775481,0.42180526,1.185080244,-1.638923564,-0.227006796,-0.248764376,1.086984291,-0.622679508,0.309702893,-0.687886049,-0.137514741,0.688990285,-1.089968503,-0.87828334,-1.037399558,-0.043964512,-0.220705217,0.719283735,0,1
102019124_-574984532503267083,-9.887961532,0.505747293,-0.585118746,3.183464492,1.937049424,2.84144218,2.407085513,-1.051580413,-1.217672508,2.535907673,-2.06763711,-3.708373754,-0.547727036,-0.828839202,-0.6075775,2.324293611,-0.721252032,0.769332333,-1.477074226,0.168143759,-0.134508453,-1.218355744,1.236372156,-1.531135219,1.238729322,-0.185562215,0.40039525,-0.962844089,0.34784262,0.212452024,0.864157708,-0.635002369,0.662561629,0.020188329,-0.075344702,-0.254021095,0.507133859,0.30771953,-0.75686323,0.228129688,0,1
102019124_-575273324506506463,-1.806477838,5.698145892,2.502002711,-1.950443843,-2.857706673,-1.952250784,2.535598805,2.056422507,-6.721711929,0.673064339,1.381201252,-2.892914224,-0.711583945,0.372852603,-0.001645417,-0.513237981,1.402687501,1.271273723,0.701018938,1.190329234,-0.981173239,0.382146325,2.305122873,-1.196596047,0.810874726,-0.268312009,-2.001371501,-1.436424381,0.32505455,0.640350025,-1.49265615,-0.032668013,-0.673064656,-0.121543746,-0.766593171,0.715329104,0.66555266,-0.589148608,0.181425048,-1.329359666,0,1
102019124_-575345624503900696,2.255807419,7.158495478,-2.316271747,1.679139757,1.150380243,-2.581278348,-1.634185245,1.031787927,-1.268954127,1.452791328,-0.471495984,-1.275814697,-0.860048132,3.246872718,0.095859111,0.818283813,1.154478958,-0.950596935,-1.802712613,0.098406712,1.074268404,2.050543436,-0.486945087,-0.321470759,-0.024409679,-0.063204259,0.473786557,0.546358824,-0.246333628,1.174219882,-0.05027047,0.166657997,0.717435058,0.515782715,0.139515786,-0.835524934,-0.408536763,-0.056903818,0.008352091,0.101994467,0,1
102019124_-577418001504716041,-7.791237781,1.870628212,-1.225529784,5.68381941,1.857373651,1.271351906,4.95482237,0.055966167,-3.119640561,0.470853291,-3.402777742,-2.3704158,-1.129450488,-1.323090835,-2.011299946,2.105284903,1.243629732,1.463764342,0.024180234,0.224795632,0.872847934,-0.221392625,1.093211271,-1.194230579,0.669625809,-1.276366629,-0.937397349,-2.385230286,0.672335918,0.55169743,1.167966155,-0.751086698,0.005298247,-1.050290364,-0.592566106,-0.129066249,0.636646877,-0.404931639,0.521841983,0.591886001,0,1
102019124_-577914150506220250,4.813700592,7.654846194,-12.71177205,-0.412798178,-0.525500575,-0.337079936,0.498062735,-3.166775434,0.066752045,-3.195053984,2.367256616,-1.314551724,-6.023250335,-1.970893514,-1.203701423,0.962002964,-5.007328106,0.226528491,3.973022643,-1.670377429,3.378213055,2.623374581,-0.103415194,-2.655910936,-1.054261172,4.234216291,-1.088934475,0.126843422,-0.398641669,-0.678363246,0.230194683,-0.222026259,-0.11847744,-0.807254229,0.288772252,-0.549547218,-0.235128094,-2.082967526,-0.362186647,0.49988542,0,1
102019124_-578795119506277554,-9.843956206,-0.850747339,-1.772935475,1.790320894,-1.54985454,-1.342727143,4.945298639,-1.598963108,-1.326545952,-0.844179254,0.415205042,0.151291253,-1.04759983,-0.200732411,-1.563030602,1.49182607,-0.684727239,-0.480620269,0.205794859,0.458792996,0.895142373,0.373312018,0.460583787,-0.559738808,0.365390268,-1.292103401,-0.630649088,0.283161361,0.465214645,-0.199370809,0.982537393,0.267253449,0.471829792,0.082647388,-1.404938946,-0.725306471,-0.403240678,-1.204203396,0.44441582,1.002579326,0,1
102019125_-582256838506459196,-8.137766542,1.622966732,-0.542161475,4.098446695,1.697694269,-1.072563936,5.29032154,-3.319516052,-0.793852078,0.595774042,-2.551571123,-0.355745458,0.454939952,2.008764644,-1.63865306,0.698818432,0.085626658,-0.597837134,0.205177203,-0.562809098,1.313701713,-0.085957711,0.820860582,-0.257670268,0.781130705,0.180032371,-0.631520704,-0.960142277,1.129994794,0.565855735,0.926854822,-0.478521396,0.125251326,-0.106305237,-0.425799726,0.59323245,0.022408371,-0.204846467,0.060275401,0.971621512,0,1
